node1_path,node1_summary,node2_path,node2_summary,similarity
\autogluon-master\multimodal\src\autogluon\multimodal\predictor.py,"A comprehensive set of functions for initializing, training, evaluating, and deploying machine learning models, including options for hyperparameter tuning, model saving/loading, inference optimization, and ONNX export.",\autogluon-master\multimodal\src\autogluon\multimodal\presets.py,"Functions that register and retrieve presets for various machine learning tasks, including hyperparameter tuning setups and configurations for different problem types and tasks.",0.8017
\autogluon-master\multimodal\tests\test_check_style.py,Function `test_check_style`: A function that checks the PEP8 style of the code and raises warnings for excessive violations.,\autogluon-master\tabular\tests\test_check_style.py,Function `test_check_style`: A function that verifies PEP8 style adherence and issues a warning for any violations detected.,0.9437
\autogluon-master\multimodal\tests\unittests\others_2\test_data_augmentation.py,"Functions `test_mixup`, `test_textagumentor_deepcopy`, `test_trivialaugment`, `test_customizing_predictor_image_aug`, and `test_customizing_matcher_image_aug` are test functions that evaluate different aspects of a MultiModalPredictor model.",\autogluon-master\multimodal\tests\unittests\predictor\test_predictor.py,"A series of test functions that verify and evaluate various functionalities of a MultiModalPredictor model, including saving/loading, real-time inference, model customization, data processing, and hyperparameter consistency.",0.8091
\autogluon-master\multimodal\tests\unittests\others_2\test_predictor_advanced.py,"Functions for testing various functionalities of a MultiModalPredictor, including gradient checkpointing, skip_final_val parameter, hyperparameters in terminal format, evaluation with correlation metrics, and BART model testing.",\autogluon-master\multimodal\tests\unittests\predictor\test_predictor.py,"A series of test functions that verify and evaluate various functionalities of a MultiModalPredictor model, including saving/loading, real-time inference, model customization, data processing, and hyperparameter consistency.",0.8182
\autogluon-master\multimodal\tests\unittests\others_2\test_text_detection.py,"Functions `download_sample_images` and `test_mmocr_text_detection_inference`: Functions for downloading sample images and testing custom text detection models against MMOCR models, respectively.",\autogluon-master\multimodal\tests\unittests\others_2\test_text_recognition.py,Functions `download_sample_images` and `test_mmocr_text_recognition_inference`: Downloads a sample image and tests MMOCR text recognition inference.,0.8043
\autogluon-master\tabular\src\autogluon\tabular\experimental\_tabular_classifier.py,"Class `TabularClassifier`: A custom classifier model for tabular data with fit, predict, and predict_proba methods implemented, along with an initialization function for setting evaluation parameters.",\autogluon-master\tabular\src\autogluon\tabular\experimental\_tabular_regressor.py,"Class `TabularRegressor`: A customizable regressor model for tabular data with specified evaluation metrics, time limits, presets, hyperparameters, and verbosity levels, along with fit and predict functions for model training and prediction.",0.8049
\autogluon-master\tabular\src\autogluon\tabular\learner\abstract_learner.py,"A comprehensive class with various methods for fitting, predicting, evaluating, and transforming data in machine learning models, including validation, preprocessing, and metric computation functionalities.",\autogluon-master\tabular\tests\unittests\data\test_learning_curves.py,"A collection of functions and tests related to model names, problem types, metrics, custom metrics, dataset preprocessing, model evaluation, error metrics, value comparison, and dataset mapping in machine learning tasks.",0.8131
\autogluon-master\tabular\src\autogluon\tabular\models\automm\automm_model.py,"Class `MultiModalPredictorModel`: A model that wraps autogluon.multimodal.MultiModalPredictor, supporting various features and labels for binary, multiclass, or regression tasks, with methods for preprocessing, fitting, predicting, saving, loading, and resource management.",\autogluon-master\tabular\src\autogluon\tabular\models\automm\ft_transformer.py,Class `FTTransformerModel`: A wrapper of autogluon.multimodal.MultiModalPredictor for handling mixed feature types in machine learning tasks with customizable parameters and resource allocation.,0.8265
\autogluon-master\tabular\src\autogluon\tabular\models\fastainn\hyperparameters\searchspaces.py,"Functions for generating default search spaces for binary, multiclass, regression, and quantile prediction tasks, with additional options for specific problem types.",\autogluon-master\tabular\src\autogluon\tabular\models\xgboost\hyperparameters\searchspaces.py,"Functions for generating default search spaces and baseline configurations for different types of machine learning tasks, including binary, multiclass, and regression, using XGBoost as the underlying model.",0.8211
\autogluon-master\tabular\src\autogluon\tabular\models\fasttext\hyperparameters\parameters.py,Function `get_param_baseline`: Returns default parameters for a machine learning model in dictionary format.,\autogluon-master\tabular\src\autogluon\tabular\models\lr\hyperparameters\parameters.py,Functions `get_param_baseline` and `_get_solver`: Return default parameters for a machine learning model and determine the appropriate solver based on the specified problem type.,0.8155
\autogluon-master\tabular\src\autogluon\tabular\models\lr\lr_model.py,"A collection of functions within a class that handle model initialization, feature selection, preprocessing, parameter setting, and model fitting for regression tasks.",\autogluon-master\tabular\src\autogluon\tabular\models\rf\rf_model.py,"A collection of methods within a class that handle model initialization, preprocessing, memory estimation, fitting, prediction, and compiler selection for machine learning models.",0.8194
\autogluon-master\tabular\src\autogluon\tabular\models\rf\compilers\native.py,"Class `AbstractNativeCompiler`: A static class for compiling, saving, loading native models in pickle format for faster inference.",\autogluon-master\tabular\src\autogluon\tabular\models\tabular_nn\compilers\native.py,"Class AbstractNativeCompiler: A static class with methods for compiling, saving, and loading native models for optimized inference, along with a function to check if compilation is possible.",0.8726
\autogluon-master\tabular\src\autogluon\tabular\models\tabular_nn\hyperparameters\parameters.py,"A collection of functions that retrieve and combine fixed and hyperparameters for hyperparameter optimization in various frameworks, including binary and multiclass classification, regression, and quantile regression in PyTorch neural networks.",\autogluon-master\tabular\src\autogluon\tabular\models\tabular_nn\hyperparameters\searchspaces.py,"Functions for generating default search spaces for hyperparameter optimization in various machine learning tasks and frameworks, including multiclass classification, binary classification, regression, and quantile regression in PyTorch.",0.8270
\autogluon-master\tabular\src\autogluon\tabular\models\xgboost\hyperparameters\parameters.py,"Functions for retrieving baseline parameters and default settings for XGBoost models in binary logistic regression, multiclass classification, and regression tasks.",\autogluon-master\tabular\src\autogluon\tabular\models\xgboost\hyperparameters\searchspaces.py,"Functions for generating default search spaces and baseline configurations for different types of machine learning tasks, including binary, multiclass, and regression, using XGBoost as the underlying model.",0.8227
\autogluon-master\tabular\tests\unittests\models\test_tabular_nn.py,"A series of test functions for fitting, validating, and compiling Tabular Neural Network models with various datasets and settings.",\autogluon-master\tabular\tests\unittests\models\test_tabular_nn_fastai.py,A series of test functions for evaluating tabular neural network models using the FastAI library on various datasets and functionalities.,0.8906
\autogluon-master\tabular\tests\unittests\resource_allocation\test_bagging_resource_allocation.py,"Class DummyBaseModel: A model that stores minimum and default resources and provides methods to retrieve them, with subclasses DummyModel and DummyBaggedModel serving as placeholders without additional functionality, and test functions for bagging ensemble models.",\autogluon-master\tabular\tests\unittests\resource_allocation\test_resource_allocation_combined.py,"Class `DummyBaseModel`: An abstract model providing methods to access minimum and default resources, with subclasses `DummyModel` and `DummyBaggedModel` lacking additional functionality, along with functions for resource initialization, data preparation, fold strategy construction, and model testing.",0.8144
\autogluon-master\tabular\tests\unittests\resource_allocation\test_resource_allocation_combined.py,"Class `DummyBaseModel`: An abstract model providing methods to access minimum and default resources, with subclasses `DummyModel` and `DummyBaggedModel` lacking additional functionality, along with functions for resource initialization, data preparation, fold strategy construction, and model testing.",\autogluon-master\tabular\tests\unittests\resource_allocation\test_total_resource_allocation.py,"Class DummyBaseModel: A model with methods for accessing minimum and default resources, with subclasses DummyModel and DummyBaggedModel inheriting its functionalities, and various test functions to validate resource allocation scenarios.",0.8511
\autogluon-master\timeseries\src\autogluon\timeseries\evaluator.py,Class TimeSeriesEvaluator: A deprecated class that raises a ValueError suggesting the use of metrics from `autogluon.timeseries.metrics` instead.,\autogluon-master\timeseries\src\autogluon\timeseries\metrics\abstract.py,"Class `TimeSeriesScorer`: Base class for evaluation metrics in AutoGluon-TimeSeries, with methods for metric computation and data retrieval for forecasted time series data.",0.8015
